# Changed species codes to the NRCS format May 17, 2012 - DCL
# Fofem Species File -
#  This file is used in conjunction with the FOFEM tree mortality option
#
#  NOTE NOTE: - Developer's note if changes are made to this file you
#               might have to also change the table in fof_spp.h
#
# Mort = Mortality Equation
# Brk = Bark Equation
# Reg = Region
#   Interior West   1
#   Pacific West    2
#   North East      3
#   South East      4
# Crn = Crown Coefficient code used to calc stand canopy cover
#
# PF = Post Fire Injury Mortality Equation number
#
#  P = Post Fire Injury Show, a 'P' in this column will cause the spieces
#      only show up in the Post Fire Injury list shown to user
#
#
# Note-1: A few species, ponderose/jeffrey have 2 PFI (Post Fire Injury)
#         eqs, so there
#         are two entries below, both show up in the PFI user master list
#         window, but only one shows in the normal mort master list
#
#
#        1         2         3         4         5         6         7
#234567890123456789012345678901234567890123456789012345678901234567890123
# SPP   Name                                        Mort Brk Reg Crn PF P
#------ ______________________________________________-- ___ ---- __ -- _
POBAF   Populus balsamifera -- Balsam poplar           1  19   34 27
POBAL   Populus balsamifera -- Balsam poplar           1  19   34 27
POBAM   Populus balsamifera -- Balsam poplar           1  19   34 27
POBAS2  Populus balsamifera -- Balsam poplar           1  19   34 27
POBAT   Populus balsamifera -- Black cottonwood        1  23  2   27
POBAC3  Populus balsamifera -- Black cottonwood        1  23  2   27
PODE3   Populus deltoides -- Eastern cottonwood        1  19   34 27
PODED   Populus deltoides -- Eastern cottonwood        1  19   34 27
PODEA   Populus deltoides -- Eastern cottonwood        1  19   34 27
PODEM2  Populus deltoides -- Eastern cottonwood        1  19   34 27
PODEP   Populus deltoides -- Eastern cottonwood        1  19   34 27
PODEV   Populus deltoides -- Eastern cottonwood        1  19   34 27
PODEM   Populus deltoides -- Plains cottonwood         1  19   34 27
PODEO   Populus deltoides -- Plains cottonwood         1  19   34 27
PODEW   Populus deltoides -- Rio Grande cottonwood     1  19   34 27
PODEW3  Populus deltoides -- Rio Grande cottonwood     1  19   34 27
POGR4   Populus grandidentata -- Bigtooth aspen        1  18   34 26
POGRA2  Populus grandidentata -- Bigtooth aspen        1  18   34 26
POGRM4  Populus grandidentata -- Bigtooth aspen        1  18   34 26
POGRS   Populus grandidentata -- Bigtooth aspen        1  18   34 26
POHE4   Populus heterophylla -- Swamp cottonwood       1  29   34 27
POPSPP  Populus species -- Poplars                     1  17   34 27
POTR5   Populus tremuloides -- Quaking aspen           4  23 1234 26
POTRA   Populus tremuloides -- Quaking aspen           4  23 1234 26
POTR5   Populus tremuloides -- Quaking aspen           4  23 1234 26
POTRC2  Populus tremuloides -- Quaking aspen           4  23 1234 26
POTR12  Populus tremuloides -- Quaking aspen           4  23 1234 26
POTRM   Populus tremuloides -- Quaking aspen           4  23 1234 26
POTRR   Populus tremuloides -- Quaking aspen           4  23 1234 26
POTRV   Populus tremuloides -- Quaking aspen           4  23 1234 26
POTR15  Populus trichocarpa -- Black cottonwood        1  23  2   27
POTRH   Populus trichocarpa -- Black cottonwood        1  23  2   27
POTRC   Populus trichocarpa -- Black cottonwood        1  23  2   27
POTRH2  Populus trichocarpa -- Black cottonwood        1  23  2   27
POTRI   Populus trichocarpa -- Black cottonwood        1  23  2   27
PRAM    Prunus americana -- American plum              1  19   3  39
PREM    Prunus emarginata -- Bitter cherry             1  35  2   36
PREME   Prunus emarginata -- Bitter cherry             1  35  2   36
PREMC   Prunus emarginata -- Bitter cherry             1  35  2   36
PREMM   Prunus emarginata -- Bitter cherry             1  35  2   36
PRPE2   Prunus pensylvanica -- Pin cherry              1  24   34 36
PRPEP   Prunus pensylvanica -- Pin cherry              1  24   34 36
PRPES   Prunus pensylvanica -- Pin cherry              1  24   34 36
PRPEC   Prunus pensylvanica -- Pin cherry              1  24   34 36
PRSE2   Prunus serotina -- Black cherry                1   9   34 36
PRSEE   Prunus serotina -- Black cherry                1   9   34 36
PRSEE2  Prunus serotina -- Black cherry                1   9   34 36
PRSER2  Prunus serotina -- Black cherry                1   9   34 36
PRSES   Prunus serotina -- Black cherry                1   9   34 36
PRSEV   Prunus serotina -- Black cherry                1   9   34 36
PRUSPP  Prunus species -- Cherries                     1  29   34 36
PRVI    Prunus virginiana -- Chokecherry               1  19   3  36
PRVID   Prunus virginiana -- Western chokecherry       1  19   3  36
PRVID2  Prunus virginiana -- Chokecherry               1  19   3  36
PRVIM   Prunus virginiana -- Black chokecherry         1  19   3  36
PRVIM2  Prunus virginiana -- Chokecherry               1  19   3  36
PRVIV   Prunus virginiana -- Chokecherry               1  19   3  36
PSME    Pseudotsuga menziesii -- Douglas-fir          20  36 12   16 DF
PSMEG   Pseudotsuga menziesii -- Rocky Mtn Douglas-fir20  36 12   16 DF
PSMEF   Pseudotsuga menziesii -- Douglas-fir          20  36 12   16 DF
PSMEM   Pseudotsuga menziesii -- Douglas-fir          20  36 12   16 DF
QUAG    Quercus agrifolia -- California live oak       1  29  2   28
QUAGA   Quercus agrifolia -- California live oak       1  29  2   28
QUAGO   Quercus agrifolia -- Coastal live oak          1  29  2   28
QUAL    Quercus alba -- White oak                      1  19   34 28
QUALS   Quercus alba -- White oak                      1  19   34 28
QUALS2  Quercus alba -- White oak                      1  19   34 28
QUBI    Quercus bicolor -- Swamp white oak             1  24   34 28
QUCH2   Quercus chrysolepis -- Canyon live oak         1   3  2   28
QUCHC   Quercus chrysolepis -- Canyon live oak         1   3  2   28
QUCHN   Quercus chrysolepis -- Canyon live oak         1   3  2   28
QUCO2   Quercus coccinea -- Scarlet oak                1  19   34 28
QUCOC   Quercus coccinea -- Scarlet oak                1  19   34 28
QUCOT   Quercus coccinea -- Scarlet oak                1  19   34 28
QUDU    Quercus douglasii -- Blue oak                  1  12  2   28
QUEL    Quercus ellipsoidalis -- Northern pin oak      1  17   34 28
QUEN    Quercus engelmannii -- Engelmann oak           1  33  2   28
QUFA    Quercus falcata -- Southern red oak            1  23   34 28
QUFAT   Quercus falcata -- Southern red oak            1  23   34 28
QUGA4   Quercus garryana -- Oregon white oak           1   8  2   28
QUGAG2  Quercus garryana -- Oregon white oak           1   8  2   28
QUGAS   Quercus garryana -- Oregon white oak           1   8  2   28
QUIM    Quercus imbricaria -- Shingle oak              1  20   34 28
QUIN    Quercus incana -- Bluejack oak                 1  17    4 28
QUKE    Quercus kelloggii -- Califonia black oak       1   9  2   28
QULA2   Quercus laevis -- Turkey oak                   1  16    4 28
QULA3   Quercus laurifolia -- Laurel oak               1  15    4 28
QULO    Quercus lobata -- Valley oak                   1  22  2   28
QULOA   Quercus lobata -- Valley oak                   1  22  2   28
QULOI   Quercus lobata -- Valley oak                   1  22  2   28
QULOT   Quercus lobata -- Valley oak                   1  22  2   28
QULOW   Quercus lobata -- Valley oak                   1  22  2   28
QULY    Quercus lyrata -- Overcup oak                  1  18   34 28
QUMA2   Quercus macrocarpa -- Bur oak                  1  21   34 28
QUMAD   Quercus macrocarpa -- Bur oak                  1  21   34 28
QUMAM   Quercus macrocarpa -- Bur oak                  1  21   34 28
QUMAO   Quercus macrocarpa -- Bur oak                  1  21   34 28
QUMA3   Quercus marilandica -- Blackjack oak           1  16   34 28
QUMAA2  Quercus marilandica -- Blackjack oak           1  16   34 28
QUMAA   Quercus marilandica -- Blackjack oak           1  16   34 28
QUMAM2  Quercus marilandica -- Blackjack oak           1  16   34 28
QUMI    Quercus michauxii -- Swamp chestnut oak        1  25   34 28
QUPR4   Quercus michauxii -- Swamp chestnut oak        1  25   34 28
QUMU    Quercus muehlenbergii -- Chinkapin oak         1  21   34 28
QUNI    Quercus nigra -- Water oak                     1  15   34 28
QUNIH   Quercus nigra -- Water oak                     1  15   34 28
QUNU    Quercus nuttallii -- Nuttall oak               1   9    4 28
QUNUC   Quercus nuttallii -- Nuttall oak               1   9    4 28
QUTE    Quercus texana -- Texas red oak                1   9    4 28
QUPA2   Quercus palustris -- Pin oak                   1  20   34 28
QUPH    Quercus phellos -- Willow oak                  1  20   34 28
QUPR2   Quercus prinus -- Chestnut oak                 1  28   34 28
QURU    Quercus rubra -- Northern red oak              1  21   34 28
QURUA   Quercus rubra -- Northern red oak              1  21   34 28
QURUB   Quercus rubra -- Northern red oak              1  21   34 28
QURUR   Quercus rubra -- Northern red oak              1  21   34 28
QUSH    Quercus shumardii -- Shumard's k               1  16   34 28
QUSHS   Quercus shumardii -- Shneck oak                1  16   34 28
QUSHS2  Quercus shumardii -- Shumard oak               1  16   34 28
QUSHS3  Quercus shumardii -- Shumard oak               1  16   34 28
QUESPP  Quercus species -- Oaks                        1  24   34 28
QUST    Quercus stellata -- Post oak                   1  23   34 28
QUSTA2  Quercus stellata -- Post oak                   1  23   34 28
QUSTP2  Quercus stellata -- Post oak                   1  23   34 28
QUVE    Quercus velutina -- Black oak                  1  24   34 28
QUVEM   Quercus velutina -- Black oak                  1  24   34 28
QUVI    Quercus virginiana -- Live oak                 1  22    4 28
QUWI2   Quercus wislizeni -- Interior live oak         1  13  2   28
QUWIF   Quercus wislizeni -- Interior live oak         1  13  2   28
QUWIW   Quercus wislizeni -- Interior live oak         1  13  2   28
ROPS    Robinia pseudoacacia -- Black locust           1  28   34 39
SABE2   Salix bebbiana -- Bebb willow                  1  19   3  37
SABED   Salix bebbiana -- Bebb willow                  1  19   3  37
SABEL   Salix bebbiana -- Bebb willow                  1  19   3  37
SABEP   Salix bebbiana -- Bebb willow                  1  19   3  37
SABEP2  Salix bebbiana -- Bebb willow                  1  19   3  37
SANI    Salix nigra -- Black willow                    1  19   34 37
SANIA2  Salix nigra -- Black willow                    1  19   34 37
SANIB   Salix nigra -- Black willow                    1  19   34 37
SANIB2  Salix nigra -- Black willow                    1  19   34 37
SANIF2  Salix nigra -- Black willow                    1  19   34 37
SANIA2  Salix nigra -- Black willow                    1  19   34 37
SANIL2  Salix nigra -- Black willow                    1  19   34 37
SANIL3  Salix nigra -- Black willow                    1  19   34 37
SANIM2  Salix nigra -- Black willow                    1  19   34 37
SALSPP  Salix species -- Willows                       1  20  234 37
SAAL5   Sassafras albidum -- Sassafras                 1  14   34 39
SEGI2   Sequoia gigantea -- Giant sequoia              1  39  2   17
SEGI3   Sequoia gigantea -- Giant sequoia              1  39  2   17
SESE3   Sequoia sempervirens -- Redwood                1  39  2   17
SOAM3   Sorbus americana -- American mountain-ash      1  19   3  39
TABR2   Taxus brevifolia -- Pacific yew                1   4 12   33
TADI2   Taxodium distichum -- Bald cypress             1   4   34 39
TAAS    Taxodium ascendens -- Pond cypress             1  21    4 39
TADII   Taxodium ascendens -- Pond cypress             1  21    4 39
TADIN   Taxodium ascendens -- Pond cypress             1  21    4 39
THOC2   Thuja occidentalis -- arborvitae               1   4   34 18
THOCF   Thuja occidentalis -- arborvitae               1   4   34 18
THOCN   Thuja occidentalis -- arborvitae               1   4   34 18
THOCP3  Thuja occidentalis -- arborvitae               1   4   34 18
THOCM3  Thuja occidentalis -- arborvitae               1   4   34 18
THPL    Thuja plicata -- Western redcedar              1  14 12   18
THUSPP  Thuju species -- Arborvitae                    1  12   34 18
TIAM    Tilia americana -- American basswod            1  17   34 39
TIAMA   Tilia americana -- American basswod            1  17   34 39
TIAMC   Tilia americana -- Carolina basswod            1  17   34 39
TIAMH   Tilia americana -- American basswod            1  29   34 39
TIAMN   Tilia americana -- American basswod            1  17   34 39
TIHE    Tilia heterophylla -- White basswood           1  29   34 39
TSCA    Tsuga canadensis -- Eastern hemlock            1  18   34 19
TSHE    Tsuga heterophylla -- Western hemlock          1  19 12   19
TSME    Tsuga mertensiana -- Mountain hemlock          1  19 12   20
ULAL    Ulmus alata -- Winged elm                      1  10   34 39
ULAM    Ulmus americana -- American elm                1  10   34 39
ULAMF2  Ulmus americana -- American elm                1  10   34 39
ULPU    Ulmus pumila -- Siberian elm                   1  17   34 39
ULRU    Ulmus rubra -- Slippery elm                    1  11   34 39
ULMSPP  Ulmus species -- Elms                          1  18   34 39
ULTH    Ulmus thomasii -- Rock elm                     1  12   34 39
ULRA    Ulmus racemosa -- Rock elm                     1  12   34 39
UMCA    Umbellularia californica -- California-laurel  1   5  2   39
UMCAC   Umbellularia californica -- California-laurel  1   5  2   39
UMCAF   Umbellularia californica -- California-laurel  1   5  2   39
